comment,language,product,reviewer,reviewer_review_count,time,title,vote
"Absolute trash, don't ever buy anything from their online store never! you will be up for a disappointment i guarantee you! You're better off picking the item from a vendor like your local hardware store or amazon.",english,razer,Natalie Arkinson,2,2017-05-30T21:46:12.000+00:00,Absolute trash,1
"Hello All! I tried to order a Blade Stealth on their website not long ago and the purchase went wrong. Basically the web page stated it failed but I received the order confirmation email. I then sent an email to their support team who answered me a week after, no even close to 24 hours. By that time their UK online store was out of stock (again) and I went for another machine. When I answered them that I received a really professional email: ""Don't go breaking my heart,  And nobody told us 'Cause nobody showed us And now it's up to us babe Oh I think we can make it Woo ooh nobody knows it  Sorry, customer support needs fun as well.""  Good thing they got their fun, they lost a customer.",english,razer,Romain,1,2017-05-10T17:55:56.000+00:00,Unprofessional,1
"I am buying a Razer Blade from the Razer website.   I have some Razer items (mouse, headphones) which I had bought from other stores previously and always liked. I am aware of the brand as I do a lot of gaming, and i have been looking for a gaming laptop for a little while. Always thought Razer products are a bit over priced but I decided to get the Razer Blade after much back and forth between that and other products. The blade is £1800 and given I was spending almost £2000 on a laptop I was expecting quite a premium service. They always seem to sell themselves as such a premium product that I assumed that this would be the case. I was wrong.   Firstly, i find their website quite confusing and irritating but maybe that is just me. I decided on the Full HD version and the 256MB SSD configuration. It said that it was in stock, or at least I assumed it was because when you click on others instead of 'buy now' or equivalent it said 'notify me' so I assumed that it would be shipped immediately. The page said, under the heading of 'Shipping' and under it (the only option) 'Express (1-4 business days)' Now I may just be silly, but I took 1-4 days to mean this document will take 1-4 days to arrive from order. Actually it means it will take 1-4 days to be shipped and then it will take however long it takes to arrive.   There is no link to the shipping info page on the website when you are checking out and I eventually found it having ordered. It says there that if its in stock it will take up to 3 business days to ship. It has now been 4 days and it has still not shipped.   I went into the tracking system and it has a very helpful tool bar telling you the status of your order. It also estimates the time your order will spend at each stage of the process (the site is currently down so I cant tell you exactly what they are names but there are 4 stages). I can tell you that the processing stage is estimated to take 24 hours, it has currently been stuck there for 3 days.   Now I am not in a rush, but equally I am always pretty impatient when I am getting a new toy and i want to play with it! This is worse when its an expensive one, I really want to get my hands on this thing. I would not care if they made it clear from the start how long things would take, or even if they were unclear (i dont see why they couldnt be accurate with their timings) but to tell you one thing one one page (will be shipped in 1-4 days), and tell you a completely different thing on another page (in stock items will be shipped in 3 days), and then a completely different thing on another page (items will be processed in 24 hours) and for  none of them to be the case is very frustrating.   I was really hoping to have this before the weekend when I ordered it, when I finally found the shipping page a couple of days later I lowered my expectations that it would be shipped before the weekend and then arrive before the next weekend. Now I am genuinely concerned that I am not going to get this for another two weeks. Next weekend is a bank holiday and I was really hoping to have it before then but I dont think I will now.   These are all relatively trivial but equally, had I really needed this I would have been in a bit of a situation because they are completely incapable of telling you what time things will arrive, and yet make it look like they know which makes it worse. £1800 is a lot of money for me to spend on anything, let alone a laptop and frankly this process is really taking the shine off of it.   Personally, if I was working at a company which seems to base its brand on being premium and delivering high quality products I would also consider that the buying process forms such an important part of the buyers experience.   I haven't even received my laptop now, I fully expect it to be excellent and obviously hope I am right but if Razer need any help in developing a proper customer service procedure in future befitting their brand then I am very happy to tell you what 'good' looks like. I have ordered computers from other websites previously and always had brilliant experiences (PC Specialist if you are interested, are brilliant and excellent at communicating throughout even unprompted).",english,razer,Ashley Wilson,4,2017-04-11T13:25:21.000+00:00,No idea when things will arrive/be sent and their website is no help.,2
"Customer Service was absolute trash I sent in my laptop to fix an issue with the keyboard lighting. I am a computer engineer so I did quite a bit of troubleshooting. They requested a note describing the issue I did explicitely along with how to test if the issue was resolved. They did not give me a status on my order or what was owrked on for days. By the time they did reply with how they ""fixed"" my laptop it was already being shipped back. They actually sited that they re-imaged the OS funny thing is that I told them that I already did that.  Ok fine maybe they tested it and that did magically fix it even though I tried that about 7x before sending the laptop in for repair. So I receive the package and take it out of the box within about 30 seconds it is apparent it was not fied. At this point I am not sure that they did any work at all. At this point they asked me to send the laptop back so that it woudl be gone another week. I use this laptop for work I dont have time to send this thing back just for it to get sent back and not resolved. So they say ok we will do advanced replacement but we have to place a pending hold on your credit card.  I am like wll that is really annoying but ok. So they charge me $999 not pending actually charged me over a week ago.  The refurbished laptop that they are sending me costs $749 so that is ridiculous.  I can not describe the level of incompetence and the lack of customer service here.  This laptop was supposed to be sent overnight over a week ago I have called these guys maybe 20x over the month course of this trash. I have never had such a back experience in my life with a store of any type. I bought this from the company site thinking that this sort of thing would be less likely to happen. I still do not have the replacement that $999 charge has been on my credit card over a week accruing interest for over a week on something that I had actually already bought.  So at this point I have bought 2 laptops and have only 1 broken laptop. Trash",english,razer,Kameron Iranzad,1,2017-04-11T13:20:23.000+00:00,Customer Service was absolute trash,1
blackwidow 2014 100 euro keyboard doubleclick most keys and some other dont click at all  i will never buy again,english,razer,MIXALIS,3,2017-04-07T09:14:39.000+00:00,just the name bad quality,1
"Support is slower as shipping time, i waited SO LONG to receive answers and the pack...",english,razer,MARCO,1,2017-04-07T09:15:36.000+00:00,So bad support and shipping time,2
"I hear they have good laptops but the shopping experience is terrible in more ways than I can list. Not only this but there is no purchase support by phone, only technical support. For billing there is only email, and they didn't respond to me for a week until I called technical support and asked them to expedite my case. Their products are too expensive for their incredibly terrible shopping experience. The shopping site on google says their SSL certificate is not legit either, so the site is not fully secure.",english,razer,Misha Rabinovich,1,2017-02-26T19:07:12.000+00:00,"Terrible online store experience, no store support. Tried to purchase 4 times and am giving up.",1
I initially was very angry with razer because the lack of service. There was alot of mix ups and I received an order I canceled and was charged for it. It took about 2 weeks to finally get everything resolved and a rep called me and sent me a care package. That was very nice of them. I understand their policy and understand why it took so long to get a return.  Just be careful before ordering and make sure you choose the right thing.,english,razer,Skylar Combe,1,2017-02-14T06:03:07.000+00:00,Accidental order? Difficult service eventually they do solve the problem.,3
"I would have liked to give them 5 stars because not many are making a good left handed mouse. With this mouse I have been able to work for hours without any pain in my hand. But sadly their drivers for configuring the mouse are a pain. They require you to create an account with them in order to use their mouse driver to configure the mouse. I am not allowed or able to use the internet without going through a proxy server, at the place where I am using this mouse. So I can't install and run their drivers because it won't work unless it is connected to the internet.  IT'S A BLOODY MOUSE.",english,razer,Martin,3,2017-03-11T03:16:47.000+00:00,a mouse with hubris.,1
Razer has one of the worst customer service I have ever experienced. I only had two bad services and Razer was one of them. Makes me not want to buy from them again. They don't even have a phone number on their website that I could find to call! I had a defected product that I bought as a gift for someone and had to go through so many emails back and forth just for the warranty to pass. Like seriously? I just got it in the mail! The least you could do was send me a new one without question! I even had to spend more money to ship the item back to get a new one. I don't think I'll be buying from them again in the future. They don't seem very appreciative of their customers.,english,razer,T. T.,1,2017-02-13T13:46:22.000+00:00,The WORST customer service,1
"I ordered a new Razer Blade mid January from RazerStore GB. The website suggested it would be dispatched same day. However it did not shipping till one week later. I was charged for the whole price on ordering and AGAIN when the laptop shipped. Therefore I had close to £4000 taken from my account. Razer Order support said one of the charges was an authorisation hold and it would return in a few days. It took over TWO WEEKS to be returned. This was not from a credit card so placed me under financial strain. Razer know about this but have failed to acknowledge it.   When the laptop did dispatch I was sent a FedEx tracking number. I was told by Razer support it would be shipped from the Netherlands, but the shipping clearly said from Hong Kong. It arrived in the UK about a day and a half later but then failed to be delivered on the day FedEx's tracking. FedEx have then taken over a week to try and find it and have come back today saying they can't find it. I assume it's either lost or been stolen. Now I have to go back to Razer support (who take SEVERAL DAYS to respond to each email and only seem to selectively respond to emails) and see what they can do about it. Their website has a phone number for European customers but whenever I ring, no-one picks up or it says number does not exist. This is extremely poor.   I'm absolutely fed up with being charged twice (Razer is at fault for this) and having my laptop not delivered and likely lost/stolen (FedEx is at fault for this). If I could rate less than 1star I would.   Be careful if you're buying from the UK. Very upset customer here.",english,razer,F Basheer,5,2017-02-11T06:55:33.000+00:00,"Charged twice for laptop order, laptop then lost/stolen (shipped by FedEx) during shipping",1
I bought the Razer Blackwidow X chroma and I am satisfied,english,razer,GoogledMusic,1,2017-02-08T14:03:03.000+00:00,Love their products,5
"I purchased new Razer Blade Pro ($3800)...automatically included (I didn't enter any special code) was a Leviathon Mini (BT speaker).  Ok, fine.  Don't really want that, but OK.   Razer Blade Pro was ""in stock"" for immediate shipment.  4 days later still not shipped.   I contact Razer customer support.  I am told that since Leviathon is not in stock they cannot ship my order.  They also state they cannot split the order into two orders (I have no idea who does their order management system, but I hope Razer got it for free.)  Razer COULD  however cancel my order, and then I could reorder it into two separate orders (not quite sure how you do a separate order for the free product, but nevermind)  Just to keep them happy I cancelled my order.  However, I doubt I will reorder.    Good luck Razer with your ""customer last"" strategy.",english,razer,Walter Koening,1,2017-02-01T00:57:50.000+00:00,Horrible Sales experience,1
"Ordered a razer blade system, and the order delayed without any information, just frozen at processing stage. Email contacted their order support, and got replied a day later saying ""the order is in process"". Am I f**king blind or you think I can't read?   Asked them gentally again to help me check the order and let me know when could it be shipped out. Two days later during the midnight about 1 a.m PTZ. I got a reply saying ""Appreciate your patience, please allow us to check."" and that's it no other actual information. What a comfort word.  So annoyed that I replied to them ""just cancel my order if you can't ship it today"". Got no reply for a day, so I had to call a number on their tech support webpage. And here's the most ridiculous thing, that I tried every single voice option related to orders, and all of them tell me to send an email or go to their website to check it myself.   Finally I reached someone at that tech support department, he told me that their order support doesn't even have a line. All he can do is to help me send another stupid email and wait for them to reply.   Now I'm still waiting, good job driving away your customers RazerStore!",english,razer,Ricky.H,1,2017-01-10T16:32:50.000+00:00,Worst customer support ever,1
I was really surprised at how fast my problem was responded to and fixed. Gave Razer Support a call and they responded right away with everything that was needed. Had missing screws on my Blade Stealth and they sent in 5 extras FREE of charge.  Keep up the good work guys!!!,english,razer,Tae Lee,1,2017-01-07T19:04:21.000+00:00,Amazing Customer Service,5
DO NOT buy the Razer products directly from their razerzone.com website. If you changed your mind then it will take FOREVER to get your money back.  Their customer service is SUCK!  It is almost a month now and I still have not received the refund money back to my account yet. STAY AWAY from this RAZERZONE.COM website!  Buy from Amazon or Bestbuy then you will have a better chance and greater customer service.,english,razer,B. Lam,1,2017-01-07T19:19:25.000+00:00,WARNING! WARNING! BUYER BEWARE!,1
All products have been great and the CS has been helpful,english,razer,John,2,2017-01-06T04:38:16.000+00:00,Amazing,5
I paced an order that was guaranteed to ship same day. Its 24hrs and I was told by support that item is coming from overseas. On the website it stated in stock. Still no delivery date. Horrible customer service experience no one to call. No communication on delayed shipment. This is simply the worse computer company I ever death with. My order was $2300,english,razer,Ray Bailey,3,2016-12-28T03:41:59.000+00:00,razorstore support sucks,1
"Sooo poor return/cancel/customer support. They do not answer to any tickets, they totally ignore everything i complain about or report as a issue or fault.      i can not recommend Razerzone.com..",english,razer,Kristoffer Kruse халява,1,2016-12-26T00:28:21.000+00:00,DO NOT BUY FROM RAZERZONE.COM,1
"If you don't believe me have a look at their 'support' section of the website before taking any plunges ordering. There is no phone number you can call, it takes days for people to respond to tickets if at all. I can't return an item I cancelled the day after ordering despite repeated attempts over a month for someone to generate the returns request/RMA. No online portal of the kind you might get used to with Amazon. They only care about getting the sale and after that they do not want to know you. Avoid, go Scan, Amazon, Dell or others that have some form of available support",english,razer,Lynton Bell,2,2016-12-21T13:10:56.000+00:00,"Near complete absence of customer support. There is no phone number you can call, it takes days for people to respond to tickets if at all",1
I had a faulty mouse that they replaced without any extra costs! Forever grateful,english,razer,Laura Kaae Kristoffersen,9,2016-12-19T14:51:01.000+00:00,Nice,5
"I have an issue with an order from Razer. They have no telephone line, no ticket system that monitors the process of a ticket - you can only create new ones. If you reply to a ticket email, you get a new ticket.  I now have 4 tickets in progress because of their system and have heard nothing for 3 days - truly awful.",english,razer,Conrad Winchester,6,2016-12-17T10:19:34.000+00:00,Terrible non-responsive customer support,1
"I ordered a Keyboard cot cheap at £159.99 on 18th november it turned up on the 22nd Only problem is that they sent the USA version layout so i sent them a email for returns shipping and a RMA number, Bearing in mind this is a Christmas present i would think they would sort this straight away and despatch the correct items. HOW WRONG COULD I BE its now the 11 December and i still don't have a shipping label and they wont issue credit/Refund until they receive the items they have promised to send a shipping label on 3 different occasions i have now lodged a claim with my credit card and will under no circumstances order any more Razer Items i have had to order a different keyboard from Corsair to be exact and hopefully will get a better service just lucky i guess that i can afford it until the refund arrives otherwise my son would be without a Present and that would be a whole different issue.",english,razer,Richard Crabtree,1,2016-12-13T14:46:07.000+00:00,Returns Service is Shocking,1
"My son ordered a keyboard from them has still yet to receive it. Ordered it before it was ever on a store shelf, and now has been waiting over two months and they still haven't shipped it. Always the keyboard shipping date is being moved and new back order date. Ordered October 6, still waiting Dec 8. Email today back order date change again to late Dec, but the kicker is they don't ship over the holidays. What a scam this company is. He spent three months saving up his money to get this stupid keyboard and waited and waited for it to be available to purchase and is now being hijacked by a company with no since of commitment to its customers. What a pack of a-holes. Never buy from this company online.",english,razer,Lorna Taylor,1,2016-12-13T09:06:43.000+00:00,Keyboard that is always on back order and never coming. What a scam this company is.,1
"Order: 9556264872  Promotional offers are not honored despite placing an order within the deadline and for an eligible item. Customer service is poor, promising responses within 48 hours but inevitably not delivering as promised.  We are still in dispute and are attempting to cancel the order, but still need to hear from them to do so. Conveniently, once they have your money the chance to change or cancel the order seems to be difficult to say the least. Buyer beware, but so far our experience is like dealing with inexperience dishonest amateurs! N.Hurst",english,razer,Nicola Hurst,1,2016-12-11T22:38:54.000+00:00,Don't Trust Their Offers!,1
The website have over 30 trackers ( at the time of writing this review ) and the website glitches out many times.,english,razer,Penguin Guy,5,2016-12-08T15:10:04.000+00:00,Full of trackers and bad website in general,2
"I made an order on 6th of november. Mouse, headphones, mouse pad and 3 more cheap items for a total of almost 200 euros. Checked my order and it was saying that they dont have the mouse pad until the 15th of november, and they only deliver when they have all the items in stock. Ok, it's pretty understandable, I said I'll be patient, nothing I can do about it. On the 15th of november they still didn't ship my order. I waited 2 more days, and on the 17th of november they bloody edited the dates, and said they don't have the mouse pad available till 30th of november. So I send them an e-mail on the 17th, asking for my money back cause I had enough waiting without them even letting me know. No message, no phone call, no e-mail, nothing. They still didn't answer until today, I'm still waiting for an aswer. I just got an automated e-mail when I made the refund request and that's all. Complete joke! I'm sick to my stomach in what trouble I got in. I just want my money back and I'll order from Logitech, never ever going back to this jokes who don't have any sort of sympathy or respect for their customers.",english,razer,Bogdan Marius Patrascu,1,2016-11-19T12:56:12.000+00:00,Worse onine experience ever!,1
good company,english,razer,Travis Oswalt,3,2016-11-12T18:39:10.000+00:00,5 stars,5
"Their support if youy have a mouse or keyboard issue is poor ussually.  They are so slow to answer any problems , email only.  But buying a £2000+ laptop from them your asking for trouble, truly shocking support. No phone support, Email only which they say takes 24 - 48 hours (which is bad enough) but in reality often takes longer. Average time to just get a return set up is about 10 - 14 days by the time you have played the email games with them.   To get a fixed laptop your looking at about 2 months on average! (no I'm not joking)  Be very aware......",english,razer,jim,1,2016-11-30T02:01:53.000+00:00,Shocking support,1
"So recently , i put in an order for the core is ""back ordered"" and than i realized that my address is wrong, i live on campus and it's really my mistake . So assuming that it's back ordered , i tried contacting razer support to change the address . this is the response i get  ""Thank you for contacting RazerStore.com We are sorry that we are unable to amend any order that has already been placed. xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx You will receive a tracking information separately so you can monitor the package when it will arrives. For the mean time, please review our Returns Policy for more helpful information. xxxxxxxxxxxxxxxxxxxxxxxxxxxx Thank you for your time and understanding. Have a pleasant day. Sincerely, Team RazerStore.com"" so basically they asked me to suck it out , since i er, i am the one that made the error and no one , can do anything about it. Can i request to cancel the order at this point in time? do i need a valid reason ? i feel really frustrated , what if my package went missing? nah razer does not care. sorry for the rant",english,razer,Heeyuan Ong,1,2016-11-08T20:46:05.000+00:00,Unhelpful customer service representative.,1
"So, I recently bought a 2012 mamba mouse, brand new that had been collecting dust for a few years at my local store. 3 days later, the sensor failed...  which is really sad, but even sadder was that my local store wanted to refund me instead of replacing with the same or better model. Their point, was that it was impossible to get a 2012 model to replace mine. Tried arguing with them that it was not something that should penalized me and that Razer was gonna replace it for them anyway..  to no Avail...   BAD!  Anyhow, I reached out to Razer support which totally disaprove my store in their reaction to my failed and took care of me right away!   Stephan Cote, Chibougamau, Qc.  I now have a 2015 Mamba in the mail, free of charge, I didnt not even had to pay for shipping in either ways..  Way to go Razer!  Now lets hope this one will last a bit longer but I have good faith!  Hope everyone get threated like me!",english,razer,Stephan Cote,1,2016-10-27T11:13:50.000+00:00,5 Stars despite failed product!,5
"I am now on my third Razer Deathadder Chroma which have all suffered from the same problem. A double click issue. However, the customer service has been great.",english,razer,Andrew Murdoch,4,2016-09-13T13:25:30.000+00:00,Good customer service but awful products.,3
"Considering the cost of their products, their customer/technical support is a joke. I spend hundreds of pounds on a very expensive keyboard only for the drivers to become corrupted, breaking some functionality. Technical support asked me to reinstall the firmware. I did, after which the keyboard ceased to function at all, on any computer. Razor refused to honour their warranty, claiming that I had purchased the product from an unauthorised distributor. This was not the case, as the parent company of the reseller I used was Razer's own website!  I have never, and will never touch this company again. I used to love their products but after this experience, I won't take the chance. They took a simple driver error and comprehensively destroyed my keyboard - terrible company!",english,razer,Joshua,1,2016-08-11T11:55:27.000+00:00,Tech support made the situation worse!,1
"I bought a Razer Forge TV bundle thing through their website in  short the thing was garbage. Anyway the RMA process took about a week to go through. They asked for the same information over and over again. Then finally they confirm the return, but now I have to pay for shipping and set the whole thing up, they did not give a shipping label like Amazon does, then they ask me when I set the crappy thing to give them this ""Once you have shipped the package, please provide us the courier and the tracking number / link so that we may monitor the delivery. Please reply to this email with your RMA number, courier name, tracking number and shipment date."" They are making me do all the work, it took about seven days to get to this point. As a company as big as Razer this is terrible support and I will not be shopping with them again, they had a chance to make a good impresion and make a returning customer but they did not.",english,razer,Customer,3,2016-08-08T07:47:15.000+00:00,Pain in the Neck Returns,1
"First of all you can't even call razer you have to email them which usually takes 24 hours even if you finally got ahold of speaking with an employee they will most likely respond every 24 hours which was really annoying to have to wait that long and even though I waited that long they kept making the same response over and over like an apology or thank you without any intention to help, even if it's razer's fault they will not do anything about it.  Razer does not care about the customers, all they care about is money and convenience for themselves.",english,razer,Iris,1,2016-06-21T05:50:51.000+00:00,No Convenience...No Support,1
"I preordered the New Razer Blade, I was so excited to get this however....I really hate their so called 'policy' where they only take payments the day they ship it, this was a problem for me because my bank has a budget policy where I can only spend 1500$ within 24 hours unless I call them and tell them to raise the budget, however it can only last for 2-3 days it sucks :/......I even contacted Razer to let them know however they didn't even bother taking it as information nor did they do anything about it. It was suppose to get shipped on the 18th of May but they delayed it to the 27th of May which was a big disappointment but I was willing to wait anyways and got a 50$ coupon for it so I kept quiet.  When it was almost the 27th I called my bank and they told me that Razer attempted to take my money but the bank declined.  I didn't get any emails NOTHING from Razer about taking my money not even a ""Oh sorry your card was declined."" I did tell my bank to raise the budget and after that I emailed Razer about it and waited for 2 F***ING days just to get a response!!!  Today I got a response from them and guess what!? They said ""Oh we apologize but we cancelled your order."" REALLY!? Razer didn't tell me about any of this sh**!!!! I had to contact Razer support in order to know about THIS!!!!!!! I literally sent them back an emailed persisting them to get a manager or someone who is responsible and try to work it out. F*** RAZER!!!!! As a customer I should have the right to know when they are taking my money. Very pis*ed off as a customer I even delayed my vacation just to get this F***NG laptop.  I swear if this laptop isn't worth all this effort I will demand a refund and buy a laptop somewhere else!!!!",english,razer,Shannon,1,2016-06-21T05:55:21.000+00:00,Horrible Customer Service!!!!!,1
"Purchased Razer Lycosa special edition Gaming Keyboard after about a months it just started randomly turning off when playing games contacted support through email (only way). they replied asking if i had receipt said yes i purchased it from amazon/ebay (can't remember now). After I sent them the info they asked if i wanted to RMA or cut the cord take a picture of it and the serial and they will send new one and that way is faster so I cut the cord sent the info they replaced the board. Thinking that everything was good and great support when I received my board worked great for about 2 months than it started doing the same thing contacted them again they asked if i had a receipt and i told them no I don't because you sent me this board they tried to look up my info that they used to have and then contacted me and said there has never been such a case and that they never did that return and then continued to tell me to quit trying to get free swag. This was years ago I still have the emails!!! and still Hate razer with a passion!!!  This is my amazon post   Amazon Verified Purchase(What's this?) This review is from: Razer Lycosa Mirror Gaming Keyboard - Special Edition (Personal Computers) Hi Im a Legendary gamer it's all i do and all i love besides my son wife and family.  I purchased the special edition lycosa worked for about a month problem.... keys stop responding had to unplug replug work for a few hours than boom back again contact razer they said ok send that one in with rma or cut the cord and send pic and upc over net and will send you a new one. so i cut the cord bla bla bla got new one 2 months later same thing except this one worse now heat sensor buttons turn volume up all way lights turn on off all the time became just most wothless frustrating piece of!!! I Have ever owned so i contacted them again they called me a liar they couldnt find me in there system that i had already returned one or bought one they called me a thief and Gave me the ran around and than some chick said all paste it &gt; QUOTE  Please note that we are not taking any Team or LAN Sponsorship requests at this time. If you are looking to score free hardware or swag, check out our periodic contests on Facebook.",english,razer,Silent Hightimes,4,2016-06-01T03:17:14.000+00:00,"Terrible products, Horrible support!",1
"My first venture into the PC gaming world; what a terrible experience. Son needed a left handed mouse and Razer seemed to be only option. Got that through UK retailer OK. Made sense to go for a Razer keyboard. Razerzone were £125, £25 cheaper than UK retailers, plus free delivery. Website said limited availability, put the order through and got email acknowledgement with 4 day delivery. 10 minutes later, another saying now on backorder. Tried to contact, but only option is through email on website. Looked at warranty papers for mouse and saw that if an item is purchased through Razerzone, it has to be returned to Singapore. I see previous reviews had to return to Germany, at some expense, so there seems little point in purchasing direct from the manufacturer, who has no UK office or telephone contact to deal with any issues. Order now cancelled and wish I had checked TP first.",english,razer,Peter Daniels,1,2016-06-01T02:53:27.000+00:00,"Distinct lack of customer service, satisfaction and support.",1
"Bought mine through Curry's Digital (physical store, their website won't let me leave a review...) and I've been enamoured of it, it has a solid haptic feel and it fits my hand well, but lacks alot of the daft sharp and somewhat pointless shapes alot of other companies stick on mice for no other reason than aesthetics.  Looking forward to some hardcore gaming with this little beauty.",english,razer,Daniel Robert Goodall,5,2016-06-01T07:53:34.000+00:00,Razor death adder! Shiny!,5
"Well. I bought this razer Naga 2014 mouse, and it worked perfectly(more or less) the first 6month  Now their software wont recognize my mouse as a supported product, so i contacted customer service, and they send my case to one of their specialist.  So after writing a few emails back and forth, and i did everything they asked to do, they suddenly stopped replying?!  I send some screen shoots of my device manager, so they can see for them self that the mouse is there.   And so fare its been 14 days where i haven't heard anything back from them.  Another thing is, when you email their customer support, and they put you in contact with a specialist, then every time you reply to the mail, the specialist is mailing from, it have to be redirected from their front line support, to this specialist.",english,razer,Patrick Clemmensen,1,2016-04-04T23:58:04.000+00:00,Ill never buy a razer product AGAIN!,2
"This did not arrive in time for Christmas. It also has multiple faults. I have failed to get hold of the customer service, TWICE. They do not care about their customers except for youtube celebrities. Focusing on your core. Avoid Razer, never again scammers. I have had to contact my bank to arrange a chargeback as cannot return if support is non existant.  Goodbye Razer, and I wish your company to crash and burn :)",english,razer,William J Garner,1,2016-02-24T10:14:30.000+00:00,Arrived late and Nabu product is garbage.,1
"It is currently the 29th December and I am STILL waiting on Christmas presents. DO NOT BUY FROM RAZER. By all means, if you still feel willing to line their pockets by buying their products at least go to Amazon to do it. That way you will actually get the things you have ordered. Their customer service is non-existent. They have no contact number for Europe other than a German telephone number (I can't imagine many UK customers would be keen to phone this but I know many had to when trying to get refunds for money taken and products never received. Facebook rants on their corporate page corroborate this for anyone still in doubt!) I feel there are no words left other than to say, if after this sternly worded review you are still foolish enough to purchase ANYTHING from them directly then more fools you! There are other vendors of their products. Don't go direct as their total lack of infrastructure and supply chain is the main issue in getting the goods. Good luck to anyone still waiting on goods. I don't foresee mine coming anytime soon.  Haha, box at the bottom of review says ""notify Razerzone"" of your review. I'll be floored of they bother to respond to this! They haven't bothered with any other mode of communication I've used! Shower of chancing buggers!",english,razer,JSmarris,1,2016-02-09T18:42:48.000+00:00,DO NOT BUY FROM RAZER!!!,1
"I ordered my partner a Nabu back in November for Christmas which came with a free Nabu X for your friend. The Nabu didn't fit my partner so I emailed Razer to see if I could exchange for a bigger size, they said absolutely send it back to Germany. They didn't mention about giving the free one back so we just sent the Nabu back for exchange. It cost £9.14 for us to send it back to Germany and when they received it they said they were now out of stock of the bigger size but they would give us a code to use online on the website at the value of the band excluding tax!!  Please see quoted their email:   'We are out of stock of your product and as such we would like to offer you a promo code to our online store instead. You can use the promo towards the purchase of almost any item on the Razerzone website. The promo code will have a value that is equal to your original purchase price (tax excluded) and we also include free standard shipping.'   I emailed back on the same day which was the 7th December saying that I would accept the code but on the 12th I still hadn't  received a response, so I emailed saying as I haven't heard anything please can I have a refund. On the 14th they said sorry for the delay they will see about getting a refund. It wasn't until the 16th they emailed saying that they could only partially refund me as I didn't send back the FREE band. On the 17th I said to them I am more than willing to send back the free band if they wanted to cover the delivery cost but they replied saying they wouldn't cover the cost. I emailed them back on the 20th saying that it was too much hassle for me to return it please can I have the code, and finally today on the 28th they have responded with a code for only £45 which has to be used today. £45!!! The band cost me £89.99!! So they've deducted £44.99 from me for a FREE band !!!! I am disgusted at their customer service and feel cheated out of my money.",english,razer,Charlotte Carr,3,2016-01-29T15:42:57.000+00:00,Scammers,1
"I got a pair of Razer Electra headphones as a gift a few years ago and have never experienced problems with them so I have reasons to believe their products are well-built and have survived many drops. During an incident where I managed to snap the cable, Razer very kindly sent me another one for free.   I have gone on to buy the Razer Blackwidow Chroma keyboard and am very impressed with it, however I do think that their products are extremely expensive even though they are good quality – there are competitor products that are far cheaper with similar quality.  All in all I am impressed with Razer's customer service and will be retiring my Razer Electra to try out the Razer Kraken Chroma.. :)  Edit: Looks like I will be returning my Kraken Chroma pair of headphones as I didn't realise they were USB connected. Who makes headphones with a USB connection?",english,razer,R Griffin,4,2016-01-09T07:37:38.000+00:00,Great company – Just a little pricey..,5
"After having my Razer Boomslang CE 2007 for 2 years, the USB cable started to have random outages. I generally liked the mouse and thought, ok, maybe this was a mistake that has been fixed in newer versions of razer mice. So I bought a Razer Deathadder Black thinking that the overall quality of Razer was of a very high standard and that it looks really cool.   Now, 2 months after the warrenty ends, the black material covering the mouse is peeling off!  So if you decide to buy a mouse from Razor, know that after 2 years you'll have to buy a new one. They don't last. I'm going back to Logitech.",english,razer,Frederik Fønss Brandt,4,2015-12-29T12:50:50.000+00:00,Products break few days after warranty period.,1
"On November 24th 2014 I ordered a Razer Orbweaver Stealth, DHL managed to loose the packet by delivering it at the wrong address. Now on January 9th 2015 I still have not recieved the gear I ordered and have payed for.  Customer service is just ranting that they need more days to find a solution, when ever you press them when they have not given any word. This is probably the last time I order anything from them when this kind of service is to expect.",english,razer,Martin Vestergaard,4,2015-12-28T11:25:45.000+00:00,"Still no gear, but they took my money...",1
"I ordered the wrong product, which was my fault, but after emailing them and waiting a full week for a response they told me that I had to send it back to GERMANY from the UK. This cost me £20, which they should've at least partially covered as this would've been a fraction of that if I could send it back to somewhere in the UK.",english,razer,Alex,2,2014-11-22T14:53:46.000+00:00,Expensive returns and slow customer service,2
