"_type","comment","data_type","language","product","reviewer","reviewer_review_count","time","title","vote"
"dict","If I could leave less than 1 star I would. Hung up on by same rep twice and told me there would be a $19 charge to tell me how to restore my computer. Yes I know I can google the steps but the restore option isn't working and there is issues with it.","review","english","HP","Hansley Davenport","1","2016-12-14T23:06:50.000+00:00","Never buying hp again.","1"
"dict","HP MUST BE GONE FROM ALL STORES!!! Most unprofessional time wasters! Horrible experience. I found the problem myself, memory stick was bad. Registered warranty online, created online claim with serial, product number, etc…, like everywhere else, here is the email after few hours of submitting claim:Hello Vital, Thank you for contacting HP Customer Support. I understand you need support for your HP Slimline Desktop – 410-030. You reached HP Support Case Manager in error, and we regret any inconvenience caused. In order to provide you with the right service, make sure to enter or select the correct product name, series, model, or serial number when using online support. Sincerely, Avinash HP Inc.Filed second claim, same issue, same everything with reference to the one that was “mistake”. Same answer received with the exception of the signature: HP Support Case Manager Regards, Rahula HP Inc.  Did you notice names? Avinash? Rahula? All from India… Why do i buy product in the USA but some moron idiot writes me from India? These idiots have no clue what is going on and no ability to find that out. Do we not have intelligent people in the USA to take these positions? Ok. Had to go to support chat, here is the transcript, with nothing resolved. WHY IN THE HELL THERE IS A WARRANTY? WHAT FOR? IT IS EASIER JUST TO TAKE IT BACK TO THE STORE OR SALVAGE THE JUNK THAN WASTE TIME GOING THROUGH THIS B*LLSHIT:  here it is. ready:  11:10 AM  Connecting… 11:10 AM  Connected. A support representative will be with you shortly. 11:10 AM  Support session established with Rosalyn. 11:10 AM  Rosalyn: Welcome to HP Customer Support for Notebooks, Desktops and Tablets. My name is Rosalyn and I will be your technical support specialist today. NOTE: For security reasons, PLEASE DO NOT send credit card information via chat.Should there be a need to contact you, may I have your primary and alternate phone number? 11:10 AM  Vital: 8188329878 11:10 AM  Vital: This is my second request regarding same issue, first request for some reason was closed by Rahula (the most intelligent rep in the universe). I know the problem and already performed all steps to find it out, the PC is dead and your warranty claim bouncing back like a baseball. The PC suddenly started rebooting every 5 minutes. Upon system check by running memory RAM test, returned System Memory Test – FAIL. 11:11 AM  Vital: Case ID: 4655133395 11:11 AM  Vital: case ID 4655123767 Memory Fault 11:12 AM  Rosalyn: Hello Vital 11:12 AM  Vital: Hello 11:13 AM  Rosalyn: Upon reading, you already run a memory test and it fails 11:13 AM  Vital: yes 11:13 AM  Vital: Run quick system check – returned all Passed except memory Run quick memory check – FAIL RAM stick 8gb needs to be replaced. 11:15 AM  Rosalyn: I see, may I have the failure ID please? 11:16 AM  Vital: pgaf1x-84s8al-pxpb6j-40pa03 11:17 AM  Vital: you thought i didn’t have it right? 11:18 AM  Rosalyn: Let me check by decoding it, please hold on. 11:21 AM  Rosalyn: Thank you for waiting. 11:21 AM  Rosalyn: I think we have the correct failure id. It says Memory Module 2 Failure. 11:21 AM  Rosalyn: Based on the failure ID, I need to elevate this case to a Hardware Manager to discuss the next option in addressing your concern. 11:22 AM  Vital: Really? 11:22 AM  Rosalyn: May I have the product and serial number of your computer please? 11:22 AM  Vital: the PC is on the warranty 11:22 AM  Vital: i found the problem 11:22 AM  Vital Belevich: I need the part replaced, 11:22 AM  Rosalyn: Yes, and we will replace the memory 11:23 AM  Vital: you telling me to wait for another department to investigate? 11:23 AM  Rosalyn: No Vital 11:23 AM  Vital:  Product serial number: 3CR6***** Product number: N0B1*** 11:23 AM  Rosalyn: I will be transfering you to one of my hardware supervisor to complete the service order. 11:24 AM  Rosalyn: May I have your complete shipping address as well? 11:24 AM  Vital: ****address hidden **** CA, USA 11:27 AM  Rosalyn: Thank you. Let me just complete the details before i will transfer you over to my supervisor 11:35 AM  Rosalyn: Thank you so much for waiting. 11:36 AM  Vital: i have all time in the world 11:36 AM  Rosalyn: I apologize but my supervisor is currently with one of our customer, 11:37 AM  Rosalyn: What we can do is to call you back within the day so we can complete the process. 11:37 AM  Rosalyn: May I have your primary and alternate phone number? 11:39 AM  Rosalyn: Are you still there? 11:39 AM  Vital: yes 11:40 AM  Vital: you have to complete it now! i can’t dedicate the day for this piece of garbage 11:41 AM  Vital: the HP is the worse and i would never suggest it to any of my clients. not your fault rosalyn, it is the place you work for. 11:41 AM  Rosalyn: Yes, we will call you back within the day. 11:41 AM  Rosalyn: I understand 11:41 AM  Rosalyn: In behalf of HP, I really apologize for the inconvenience. 11:42 AM  Vital: leave a message and this transcript will definitely go to the net. How ridiculous is the process of replacing stupid memory stick on warranty PC. This is a mediation case right there. 11:44 AM  Vital: i gave you phone, address, i also have the account hooked up to the serial of the product, what else do you need to discuss or why would anyone call me with no specific time?11:44 AM  Rosalyn: Sorry for that, we will contact you back after an hour.  Nobody contacted me, nobody emailed me, nobody left a message, nothing. Just dead PC and wind outside. I finally ended up ordering the memory stick on eBay and replace it myself. Which is not big of a deal, $80 and 15min. BUT… WHY IN THE HELL THE WARRANTY is there? HOW HP DEALS WITH their customers? In my life, i will never ever suggest or refer to HP product/services. All my customers will be turned away from this awfully ridiculous place, NO HP IN THE WORLD, HP (Hewlett Suckard) SUCKS, OUT OF BUSINESS -&gt; Get the F OUT from stores!","review","english","HP","Vital Belevich","2","2016-12-14T21:23:57.000+00:00","Still Wandering if You Want to Buy HP Electronics??? Think again!!!","1"
"dict","I ordered a PC on cyber monday and the order kept being declined, I have been trying to solve this for a week and no solution was offered. I had to end up paying for the computer without the cyber monday discount and the order kept being rejected, the bank says there is no problem, after making a ton of calls to customer service nobody has been able to help me, I have been waiting arround 2 hours on hold to get in touch with sales and support...needless to say I will never buy another product from this joke of a company ever again, I shouldn't be doing all of this for an 800$ computer.","review","english","HP","Ramon Tico Calzada","2","2016-12-11T21:59:12.000+00:00","Absolute waste of time, worst online buying experience I have ever had","1"
"dict","I order an HP Pavilion 1 and a half month ago. After trying 4 people to fix it by online support (1 week) the last one asked me my address so to have it repair in their lap. Few days later I received a message that they were not able to pick it because I was not their. then I realised that they have sent the courier at my old address????? The unit was bought at the new address. few more days and finally they picked it up. 2 weeks after again I receive a call that they can not find me to give me my unit. I asked for the address and AGAIN they sent the courier at my old address. So far I gave the correct address 4 people. It was Thursday and they said that they will deliver it to me next Wednesday! total time so far 1 month.  the unit reached my but it was not fixed. So I complained for a new unit. Their reply ""someone will call you in 48 hr""...... and then, this person could not do anything apart place a complain and again I had to wait an other 8 hrs for someone else to call me. Surprisingly enough my address was still wrong. Then he started the emails back and forth for 3 days since Monday. He promised to have the new unit by Friday but firstly they did not have the same model so they offered an other one, but they can not guarantee the colour I want and of course Friday is out of the question. Ridiculous. My husband has a dell and when it had a problem I they sent a technician  at my house within 24 hrs hassle free.... simple as that. I have started having second thoughts that I did not asked for my money back...hm","review","english","HP","Kiki Sianou","3","2016-12-07T20:41:19.000+00:00","The WORST service EVER","1"
"dict","Would discourage anyone from buying an HP spectre computer - this is a flawed product (defective wifi card) and they seem incapable of fixing it - had my computer taken away 3 times already for repair without fixing it, all within one year of buying it, and HP refuses to replace the computer with a new one or buy it back from me. Poor product, poor customer service and poor repair processes - thumbs down!","review","english","HP","Shahar  Silbershatz","6","2016-12-06T17:00:25.000+00:00","Bad products and bad service!","1"
"dict","I bought a laptop last year and it needed repair.  Since it was still under warranty I went though that channel.  They screwed up my address (didn't even include it on their shipping label so Fedex contacted me), and now I've discovered through their online tracking system that they shipped my repaired laptop back to themselves!!!!!  I specifically included correct shipping instructions to avoid this.  After 4 attempts in a row of going through their automated system, talking to a human being that needs to transfer me to the person I actually need to speak to and getting disconnected, I finally spoke to a call center supervisor.  He is escalating the situation to corporate and emailed the department I needed to contact.  He promised to call me back within the next couple of hours with an update.   Well, not only did that not happen, but when I called again this morning I found out that there was no person by that name in a supervisory role.  Two more calls today and finally after a lot of sleuthing to find an actual phone number  here in the US, I did talk to someone locally.  What actually yielded results was via contacting the CEO from their website.  Not the results I had hoped for (I wanted my computer delivered by Saturday) but it is being shipped.  Not sure if it will arrive Monday or Tuesday and of course I have no idea if they even repaired my computer.   I can't believe I have spent almost 7 hours trying to resolve a simple shipping issue that HP caused in the first place and didn't resolve when I brought it to their attention.  I will never buy another HP product again based on this experience.  Update 11/15/16.   I did finally get my laptop back, but they didn't return my ac power adapter (why they needed it to be sent in the first place I'll never know).  So basically, I'm still S.O.L.","review","english","HP","Deb Mandel Lane","1","2016-11-17T12:06:40.000+00:00","Worst customer support I've ever experienced","1"
"dict","I would like to give no stars but this is not possible. After using HP.com for ink and printers to supply my business I am totally disgusted by the terrible way I have been treated. On 27 October 2016 I placed my usual order for XL 302 black and XL 302 colour and paid in full. The next week the delivery arrived with no colour and the cartridge for XL black was in fact a "" set up "" cartridge which lasted only a few days. I have telephoned HP UK six times and been treated with total disregard. No one will make up for the fraudulent substitution of the set up cartridge and I have to wait until the end of November for the colour cartridge. The call handlers have bad attitudes, like I have no right to be annoyed and dismayed. None of them will refer me to their line managers. I telephoned later on the pretext of placing a new order only to be told that the ink (same order) would be with me in 48 hours!! WHY would any company sanction fraud, deception and lies which result in once loyal customers seeking other outlets? This is so bad I a going to contact Consumer Direct / Trading Standards. HP have ripped me off and I was a regular customer! What is the sense in this???","review","english","HP","D Boyd","6","2016-11-16T10:03:33.000+00:00","HP has NO ink which is why they will keep me waiting one month for my order","1"
"dict","Fitted cartridge in printer. Tri colour cartridge came up as ""not compatible for this printer"". So tried contacting customer service. Left numerous emails. No reply. Tried calling customer service and left waiting over an hour so hung up to save further cost of call. Tried online chat, countdown timer said an agent will be with me in 50 mins. Reached the end and still no agent. After 2 and a half hours waiting I decided to give up and get on with my life. Absolutely shocking customer service! Would not recommend, just buy your cartridges, a lot less hassle!","review","english","HP","John Pena","2","2016-11-13T19:19:16.000+00:00","Faulty cartridges and bad customer service","1"
"dict","I will never buy another HP product again. I messed up and brought this laptop because it was cheap, gold and touch screen and matched my cell phone. I needed assistance with it not connecting to wifi and they said I had a warranty but not for phone assistance. The charge is $59 for assistance and that covered two weeks. I haven't had to call Apple about anything but once in all the products I have from them and I've never paid for assistance. I've learned my lesson and will spend the extra $400 for better quality and service. Pi$$ed that I wasted $1100 on this dinner tray.","review","english","HP","LaDallas Benson","1","2016-10-26T19:36:41.000+00:00","HP Pavilion 6 months","1"
"dict","I own 3 HP printers (some costing over £2000 a unit) and I just wanted to check a part number. Online support wont even reply unless I buy a 'care' package.  dont know if Care is the right word if you have to pay to ask a question Awful","review","english","HP","Sam Winston","6","2016-10-26T13:28:39.000+00:00","a comapny that charges money before you can speak to them","1"
"dict","Bought the HP AIO in August.  Late October I was installing updates as prompted by HP.  During the restart the screen went black and never recovered.  Contacted customer support via chat, and after two hours of trying different things the tech agreed that the machine is broken, and gave me instructions on how to prepare it for shipment to a repair center.  I spoke to a supervisor, who assured me HP would send me shipping materials, pay for everything, and advised me to remove the hard drive in order to insure that my data would be safe.  The shipping materials were to arrive within 48 hours.  Five DAYS later the box arrived, but they neglected to include a return shipping label.  Again chatted with a tech who supplied me with a FEDEX tracking number, telling me that it was all I needed at the drop-off center for FEDEX to generate a label.  Wrong!  That was a pointless 20-minute drive!  The FEDEX lady was sympathetic, but was unable to help.  So, another telephone call that included 15 minutes on hold that resulted in nothing more than a promise of a return call from a supervisor.  Still waiting...","review","english","HP","Thomas Carpenter","2","2016-10-25T18:02:25.000+00:00","Terrible Customer Service for a Questionable AIO","1"
"dict","I paid a lot of money for my laptop. I've had HP products before and not had any issues. I recently purchased  a new HP laptop and ever since I opened it I have had nothing but problems. It runs like it is on dial up and behaves like it is full of biruses and it's getting worse. Worse piece of crap I have ever owned. I will NEVER buy HP again grrrr :(","review","english","HP","Lisa Marie Page","1","2016-10-13T03:12:09.000+00:00","Crap... HP laptops are CRAP !!","1"
"dict","I only dealt with a couple of people who were ""rude"" (one in particular), but the level of incompetency and inability to reach pertinent human beings in a timely manner deserves a negative star rating.  On September 11, my HP Envy Phoenix desktop wouldn't wake up from sleep.  I called HP's tech support and after a ridiculous amount of time navigating through automated menus and holding, was connected to a rude woman with a difficult-to-understand accent who insisted that before I could be helped, I had to purchase their ""Smart Friend"" service.  $49.00 and a year's subscription later, I get transferred to several different people, none of whom were able to get the computer back up.  This wasted a couple of hours.  Finally they tell me they're going to send out recovery disks so that I can re-install the OS.  I'm also told that I shouldn't have been made to purchase the Smart Friend service, and I was able to initiate a refund process - yet another circle of telephone hell - I'll just say that I finally did receive the refund, but with the time wasted and stress involved, I should've gotten back double what I was owed.  I receive the disks on September 14, and attempt to load them into the disk drive on the 16th (knowing it wouldn't be a short process, I waited until Friday to deal with it), but the tray won't stay in - it keeps ejecting without even attempting to read the disk.  I hold it shut, and it just sits there - the disk isn't spinning.  So I spend a couple more hours on the phone, increasingly frustrated with the automated menus and lack of results or even knowledge.  At the end of it, I'm told I'll have to send the machine to HP to have them fix it.  Fine.  The shipping materials arrive on Monday the 19th, and I pack it up and ship it out that same day.  On Monday the 26th, I come home from work to find a voicemail from ""Jessie"" at the repair center saying that they couldn't find anything wrong with the machine!  It was working perfectly!!  He asked me to please call him back so he could get more information, so I tried, in vain, to do so.  Calling the number left in the voicemail, I'm again connected to someone in India or wherever the call center is, and when I tell him I need to speak with Jessie at the repair center because he asked me to call, I'm told that ""this is not possible"".  What??  Are you kidding me?!  So the person on the phone says he'll make sure to get a message to Jessie and have him try calling me at a different number.  I never get a call back, but I do receive an email the following day telling me that my computer has been shipped back to me.  I receive it on Wednesday, the 28th, and wait until that Saturday to even take it out of the box.  At this point I'm dreading having anything more to do with it.  Once I do deal with it, amazingly it does boot up - evidently they went ahead and re-installed the OS, even though they ""couldn't find anything wrong with it"".  Only whatever they've done has made it incompatible with my backup and system image I'd created two weeks prior to the computer failing.  So at least I have a working computer, with the exception of the disk drive, which is still kaput.  I'll have to take it to a local repair shop to get it fixed, because even with it being under warranty, there's no way I'm going through HP for anything anymore as it's obviously utterly useless.  I absolutely do NOT recommend HP - this has been, hands-down, the worst ""customer service"" experience of my life!  Deplorable!  I will never purchase an HP product again, and will make sure everyone I know is aware of what they're in for should they opt to do business with this shoddy, lame, money-grubbing and uncaring company.  Just disgusting, HP!","review","english","HP","Rochelle Palmer","2","2016-10-12T15:02:37.000+00:00","Dreadful ""Tech Support""","1"
"dict","At the end of July 2016 for various reasons I decided to upgrade my hardware given that a lot of it was out of date. I also recently started a small business and needed a laptop that would be good to travel with. Additionally, some of my consulting clients require me to use their hardware, which meant that I was also interested in a dock that could handle a 4K monitor and at the same time provide me with a single cable connection to the various computers I am required to work off.  As such, after a lot of research, I settled on the 15inch HP X360 Spectre, and after some additional research (and while in the US) I purchased a HP ZBook dock 200W version. I read the documentation quite extensively before buying the dock as there were not many that could handle the specifications I was looking for, but this one seemed to be capable. I will highlight that nowhere in the documentation does it provide any compatibility list for the dock (and that should be a hint as to some of the problems I have been having). Since these purchases, I have regretted every minute of buying HP. The irony is that I am actually not unhappy with the laptop. Sure the screen in hindsight is a bit too big for a 2in1 laptop and the keyboard could have been better constructed for what is a premium notebook, but it is relatively light and well designed in most other areas.  My issue is around the customer service that I received when something went wrong! Here is my experiance: - end of July purchased the 2 items. - early August realised that something was not working on the dock (basically, when I plugged it in I received no acknowledgement of anything happening in the way of a on light or a sound by the computer or monitor to acknowledge the cable being plugged in. The on/off power button did absolutely nothing!). This should be realised in the context of having used many docks in the past particularly at work, and particularly Lenovo designed. - at this point I was not concerned ... I purchased HP while in the US as a UK resident as HP is a global organisation and I assumed that they would have suitable support worldwide. - I contacted the provided support number, and after going through a hopeless voice activated menu that I quickly learnt to ignore and press '0' repeatedly, I ended up with their 'first tier' team who I believe are based in India. To be positive about them, I can't accuse them of being rude ... but they seemingly know less than I do about their own products, and to date have practically ignored every commitment they have made to me along the way (not telephoning back, not sending products they told me they were going to send etc etc ...). - the first problem was finding the dock in their worldwide database. Although the product code etc was all correct, the serial number appeared to be completely absent. However after a week or so and after sending pictures to verify the device and purchase, they accepted it and we commenced the problems. - I was away for 2 weeks, so I asked to arrange the part to be replaced when I returned. This didn't happen automatically, so I called back to arrange this. About a week later it arrived. I tested it and it did exactly the same as the first dock ... nothing ...!! There was also no power cable sent, so I tested the dock PSU with the laptop and visa versa with the laptops PSU and laptop was powered but dock still failed. - I called back, spoke to a new agent with a new ticket number, and he decided that the new device must also be faulty. As you might imagine, I starting to wonder whether these docks are all faulty if I have had the misfortune of  receiving 2 broken ones. The agent told me that he would send another one out. - at some point along this process I was then called by a 'tier two' agent to check I was happy. However, I made it clear that I was yet to receive a part that worked, so would be 'happy' when that happened. However, when I called the next time to find out about my issues, this agent had closed my case ... and set it as 'resolved'!! Clearly that 'error' was put right.  - the next time I called was a week later as I was still waiting, I called and the new agent told me the new dock should have arrived by now. However, they immediately agreed to send another one out without any questions, which made me wonder whether they had not sent the previous one ... given they would likely have tracking information to follow. (I have never received that particular promised item). I was however promised that the new item would be with me in 2-3 business days. - It arrived at least a week later. ... and it too did not work!! At this point I was suggesting that maybe there was a problem with the power supply. The agent didn't provide me with a particularly coherent response, but seemed to imply they needed to look into the matter further. At this point I started looking for contact numbers on HP.com to talk to a different 'customer service' department. However, they don't seemingly have such a department. In fact they seem to be setup in multiple independent small businesses that all sell as HP but are separate legal entities ... as when I started calling different departments to ask them to put me through to a customer service team that might be more helpful ... they fobbed me off with the argument that they are not connected with the team who were 'helping me'. However, on calling their online store sales team, for the first time one of them seemed to provide me with the most explanatory argument I had received. Basically they said that my laptop was a premium consumer product and the 'dock' was a premium business product. The two are incompatible. - on putting that to the agents who had been supporting me, they seemed to ignore it and told me that a new power supply was on order and being shipped to me. I said to them I would wait for this, and it was apparently on a 1 day delivery. That delivery I am yet to receive over 2 weeks later! - My final straw was being promised 'the most senior' manager to call me last week. They never did. I then called a few days later and when I promised to write this review and post it as far and wide as I could, I then did speak with a manager. However, they promised me a conversation with a UK based manager (who I believe was 'keeping an eye' on my case ... and the ultimatum for that conversation was yesterday ... another 3 days later. It is now 10 weeks later and I am still no better off than when I started this process!  To summarise: I have a laptop that is functional and I'm reasonably happy with. BUT a non-functional dock. A complete chaotic mess of technical and customer service (it's worth adding that they had serial numbers of both products from essentially the start ... so if they are incompatible, then clearly the technical knowledge of the technical team leaves a lot to be desired)! So, if you buy a functional HP product, you will probably be reasonably happy. However if things go remotely wrong ... don't expect to get ANY COHERENT CUSTOMER SERVICE!  You have been warned!!","review","english","HP","Graham Walker","8","2016-10-06T00:04:11.000+00:00","Hopeless customer service!","1"
"dict","With no warning, HP disabled my printer! And unless I buy what they tell me to buy, there is no chance I will get it to work!!!!! Not happy!","review","english","HP","Mikkel Barker","3","2016-09-27T10:55:41.000+00:00","HP disabled my printer","1"
"dict","I paid $200 for a laptop barely used it. Find out the charging port was out and hp tells me it'll cost $300 to fix it! Then the guy has the audacity to suggest that maybe I should buy another laptop...BS!!! Never EVER will I buy another hoax product (hp)!!!  I'd rather spend my money with APPLE at least they back their products!","review","english","HP","Tala Pippins","1","2016-09-23T00:30:25.000+00:00","Never buy a hoax product (hp)","1"
"dict","DONT TRUST HP warranty support!!! I paid for the upgraded 3 year warranty with accidental damage protection. I had a broken hinge (a well know issue of the HP envy) &amp; non functioning keys. It was supposed to be fixed &amp; returned in 5-7 days. 2 days after they recived my laptop for repair the support repair case was put on hold. I attempted to call &amp; find out why it was on hold &amp; if it would ship on time. I was assured that if it would be delayed I would be sent an email update. Well, long story short, the delivery date has come &amp; gone &amp; I have called them every day since, trying to get any info at all as to when I might get it back or what is even going on with it. I have had reps send in multiple requests for updated information that has been completely ignored by the repair department. Its been weeks now. My case has been esclated to a manager who also put a request to the repair department for an update that has been completely ignored. I have requested that my laptop be returned to me fixed or not as I need it for work &amp; I'm losing business every day &amp; it's destroying the reputation of my online business I spent over 15 years building. Unfortunately they are unable to return a laptop they can not locate or get any infomation. So now they have my laptop with all my information that could easily be accessed by anyone. I am now in the process of attempting to file a small claims case against HP in an attempt to just get my laptop back from them.","review","english","HP","Moonfairy56","2","2016-08-31T03:40:28.000+00:00","Screwed by HP","1"
"dict","I ordered a high end HP spectre laptop from HP Canada online store and here is what happened next  Day 1 - No automatic confirmation email , I found this odd but thought OK it will arrive soon  Day 2 - Still no confirmation email so I call their customer service and after a lot of questions , they locate my order and say its 'on hold ' pending HP security clearance for my business credit card . No clear explanation as to why this is required as my credit card has plenty credit on it and such security clearance is not usually needed . The customer service agent reassures me that the HP security service will phone me tomorrow to confirm that I am the owner of the credit card  Day 3 - No phone call so I go online to check my order status only to find it has been CANCELLED !!! , so I call HP and speak to a robotic individual who asks me my name and address SIX times and then says that my order was cancelled as they could not confirm that the credit card was owned by me !!! ( It is a company card with both my husbands and my businesses name on it, and they just did not seem to be able to get that concept ) .  I pointed out that we have used that credit card several times with no problem and yes I own the card and HP security never even bothered to pick up the phone to confirm my ownership of the card , they just went and CANCELLED my order without a blind bit of notice and absolutely no communication .  This is in sharp contrast to the service I recently received when I bought an 27inch Apple iMAC on line . Apple texted me everyday to update me on my order status and even offered an apple agent to visit my business to show my team how to use it !! Great service from Apple versus    APPALLING service from HP - Small wonder that Microsoft products are fading into history !, if they continue to depend on HP to sell them !!","review","english","HP","Rabbit12","1","2016-08-23T21:11:41.000+00:00","HP CANADA -THE WORSE SERVICE EVER !!!!!!!!! - From an experienced on line shopper","1"
"dict","I have a HP printer, which is out of warranty. I bought a new laptop with WIndows 10 and the CD driver I had no longer works. Although Windows 10 allows me to do basic print, I could not do more advanced settings.  So I tried to call HP. For a start, it is very difficult to find their number. WHen I finally called, one very kind support staff tried to help and sent me the link for drivers. It worked and I could download, but it was in Chinese, and all the drop down boxes did not work. So I called up again, and a support operative called Ramona kept reading back to me that my printer is out of warranty and she cannot help me unless she puts me through to tech support which I have to pay All I am asking for is the right drivers which I cannot find on the site myself for my model. But this is too much to ask. I would now rather throw away my HP Printer (which is still working) and buy a Canon or something else than to pay HP any more money. I am disgusted with HP's sell to you and junk you attitude. And I asked Ramona whether I could feedback on their service for their internal support team, but I could not. Obviously HP does not care. What an awful company. Never buy any other HP product ever again.... A totally disgruntled customer","review","english","HP","Terry","1","2016-08-08T16:19:23.000+00:00","HP Printer support, the worst I have encountered","1"
"dict","I bought a netbook from this company online. 1) The first time I tried to use the DVD writer it failed. 2) The screen constantly flickered and went blank, rendering the device unusable. I tried contacting HP for customer service under warranty. Whenever, I rang the number, it was constantly engaged and the message ""We are experiencing an unusually high volume of calls, please try again later"". Then after a few seconds, the line went dead. So unable to get through to HP Customer service. So I went on to the Resolver site and as if by magic, a day later I received an email from HP, giving me a number to ring. This number does not appear on the website! Despite having purchased the netbook online, HP didn't have my details and demanded a proof of purchase, so I had to email them the receipt they had raised and emailed to me!  I then spent an hour on the phone going over the problem with an HP agent, who kept asking me the same questions over and over again. I demanded to be put through to a supervisor. When they went through my contact details, I told them to amend them with the new information. They failed to do this, then claimed that they had tried to contact me to arrange to pick up my netbook. I replied to the email asking them what number they had used. That was 10 days ago and I am still waiting for a reply. I have spent ££thousands over the years with HP. I will never purchase an HP product ever again.","review","english","HP","joe","7","2016-08-05T18:00:48.000+00:00","Couldn't care less","1"
"dict","Regarding a hp pavilion 15 p230no. It is not possible to find the model in the part-surfer. It is not possible to send a request because they mean the warranty period is out. It is not a question regarding warrenty, but just memory support. And.. in Denmark the warranty period i 2 years... Dont by there, find a better supporting product. And another thing....find a product that makes it easy to upgrade the product, hp makes it problematic.","review","english","HP","Morten","5","2016-07-26T14:09:54.000+00:00","The most poor support.","1"
"dict","Joined the instant ink programme several months ago. Recent bill is 3 times what it should be even though I cancelled print job half way through! been on their website to try and contact them, you fill in all your details and your query go to submit them it throws up a phone number or live chat so it won't actually let you submit your email! I tried getting onto live chat several times and keep getting a message that an operator would be with me shortly, had to hang up as that never happened!  Not one response from this company so as of now my subscription will be cancelled!  Avoid signing up to anything with HP because if you have a problem your on your own!!!!!!!","review","english","HP","Irene Spence","4","2016-07-21T20:28:00.000+00:00","Ripping people off","1"
"dict","Bought a laptop from them about a month ago. So far, the laptop has been great and is super fast with great battery life (HP Spectre x360 if you are interested!).  The customer service was also great. Very easy to set up a student account (whereas others like Dell make it such a hassle) and the delivery and communication during the order procedure was great.  I would definitely recommend HP to anyone.","review","english","HP","Andrew Cea","8","2016-07-20T18:20:52.000+00:00","Great Laptop and Good Service","4"
"dict","H.P. 'S are nice out of the box but do not last very long. More or less inn the long run they are garbage.","review","english","HP","CustomerMSGT HGWOLPIN RET USAF","2","2016-07-12T14:01:12.000+00:00","Short life span","2"
"dict","These laptops have an inherit-ant failure. wifi keeps dropping. Called HP and they refused to replace the laptop and said we are sending a new WIFI card. Well the new card arrived installed it and still the same. Called back up and they refused again. This time they are breaching consumer law. (UK LAW) as it's unfit for purpose. (some of my customers have 5 of these models and all the same)  They wont exchange the laptop for a different model instead all i get is oh we will submit a complaint for you.  This does not help run my business. This only makes me loose money as i'm not able to work correctly. I have been a avid hp partner for many years but now i think i will swap to dell or lenovo as HP has seemed to loose it's way since splitting and becoming HP and HPE.   They are a total disgrace and no matter how much I complain it falls on deaf ears. Alot of money gone down the drain because of the impenitence.","review","english","HP","Mr Alex Tovey","5","2016-06-25T17:31:19.000+00:00","HP Pavilion Notebook - 15-ab219na - review","1"
"dict","Purchased a desktop all-in-one Pavilion PC last August. Began experiencing erratic BSODs in April. Called HP three times to troubleshoot; first two calls they kept recommending to reinstall my OS and follow a list of steps which I had already tried. So I tried recovering to an older checkpoint, reinstalling my OS, and re-upgrading to Win10. Still BSODs. The third time they suggested a deep diagnostic check instead of fast diagnostic check (which I had run twice previously without error) which finally identified that there was a hard drive failure.   So, I was transferred to an agent who was supposed to walk me through returning the product. She had absolutely no idea what she was saying and was very clearly reading off a piece of paper, in monotone, with no interest. When I asked her questions about the process she didn't know what to respond because it wasn't on her sheet of paper and just repeated what she said again. A ten minute call turned into thirty excruciating minutes of waiting while she repeated the same things over and over. Eventually, they shipped an empty box to the wrong address (but thankfully my local postman figured out the error).   I returned my computer, including the power cable and adapter, because I was not instructed otherwise. A few days later they returned my computer without the cable and adapter. I called in to tell them that I couldn't turn on the computer as I had no cable. They sent me the cable, not the adapter. I called again to get the missing part. The dispatch told me they needed a hardware supervisor to approve sending the part that HP failed to send back to me, but the hardware supervisor was too busy to be available, and that they would need to call back and speak to me in person (e.g. waste even more time, unnecessarily). So, I set up a time for a callback at 9am and left two contact numbers. No call was received at that time (or hours after that time) on either number. Now I am calling again, going through dispatch, and waiting on hold for the hardware supervisor in order to get the missing part.   All of this would have been VERY clearly and easily avoided if that first person handling the returns had actually provided the information she should have provided. What a waste of time. I don't even know if the repair even worked yet, weeks after I received my product back, because I can't power the thing on. Worst customer service ever.   **Edit: Forgot to mention. While waiting interminably on hold with one of the reps he asked me which OS and antivirus I used on my computer. I said I had originally upgraded to Win10 and used Avast and Malwarebytes. He said Oh. You should get a subscription with McAfee because this is the ""only antivirus that is currently compatible with Windows 10"".   Excuse me? Windows 10 has been out for months. There are PLENTY of antivirus softwares that have been updated to be compatible with Windows 10, including Avast.   I called the rep out on his obvious lie and said I didn't have any need for a subscription. He didn't say any more about peddling antiviruses after that and went back to handling my case.  Be warned that HP representatives apparently condone spreading patently incorrect information in order to sell antivirus subscriptions.","review","english","HP","B","1","2016-06-25T17:31:57.000+00:00","epic incompetence AND misinformation to increase antivirus sub sales","1"
